word	trending score	Sentence freq C1	Sentence freq C2	Wordnet
favorites	0.052525252525252523	960	1012	True
want	0.05249958045087546	107228	112859	True
pinch	0.052486187845303865	332	351	True
searches	0.05246913580246913	294	311	True
wood	0.05241660993873383	1439	1516	True
lucky	0.052388004442798966	5372	5655	True
jewel	0.05235602094240838	161	171	True
invites	0.05232558139534884	314	332	True
arrive	0.05231560891938251	1136	1197	True
voice	0.05230582524271845	8210	8641	True
jordan	0.05228758169934641	1347	1419	True
gave	0.05228758169934641	11292	11884	True
realised	0.052259887005649715	1386	1460	True
twilight	0.05223880597014925	372	393	True
regal	0.05217391304347826	85	91	True
handball	0.05217391304347826	85	91	True
wrongs	0.05217391304347826	200	212	True
glad	0.05216569267789618	11606	12213	True
worrisome	0.052083333333333336	66	71	True
bison	0.052083333333333336	66	71	True
disappoints	0.052083333333333336	66	71	True
mm	0.05205811138014528	796	839	True
figure	0.052046199914444605	6983	7348	True
desired	0.05204460966542751	508	536	True
peg	0.05202312138728324	143	152	True
forged	0.05194805194805195	124	132	True
garb	0.05194805194805195	47	51	True
smartass	0.05194805194805195	47	51	True
alluding	0.05194805194805195	47	51	True
hoover	0.05185185185185185	105	112	True
slump	0.05181347150259067	163	173	True
decorate	0.05181347150259067	163	173	True
roberts	0.05172413793103448	260	275	True
thorns	0.05172413793103448	86	92	True
hope	0.051632634703607086	44438	46734	True
sweetness	0.05161290322580645	125	133	True
cosmetics	0.051587301587301584	222	235	True
defaults	0.05154639175257732	67	72	True
ghosts	0.05154639175257732	455	480	True
pronto	0.05154639175257732	67	72	True
commandment	0.05154639175257732	67	72	True
marley	0.05154639175257732	164	174	True
program	0.051521099116781155	4046	4256	True
penalty	0.051470588235294115	1466	1543	True
anymore	0.05146798726565264	11278	11860	True
alternatively	0.05142857142857143	320	338	True
bolt	0.05139186295503212	437	461	True
wounded	0.05138339920948617	223	236	True
accusations	0.05136986301369863	554	584	True
blows	0.051347881899871634	749	789	True
suede	0.05128205128205128	48	52	True
correspondent	0.05128205128205128	48	52	True
millennial	0.05128205128205128	204	216	True
magnet	0.05128205128205128	165	175	True
moaning	0.05121293800539083	341	360	True
ditto	0.051181102362204724	224	237	True
imperial	0.05116279069767442	400	422	True
lacks	0.05113636363636364	498	525	True
lose	0.05112417203097304	10689	11237	True
pray	0.05112279025322503	4156	4370	True
uniform	0.05112219451371571	772	813	True
brown	0.05112137203166227	3002	3157	True
shaw	0.051118210862619806	283	299	True
earthquakes	0.051094890510948905	107	114	True
plaster	0.05102040816326531	68	73	True
hoy	0.05102040816326531	68	73	True
bender	0.050955414012738856	127	135	True
imaginary	0.05093833780160858	343	362	True
duck	0.050913838120104436	736	775	True
patrol	0.05089058524173028	363	383	True
rare	0.050879877582249426	2584	2717	True
river	0.05085865257595773	1484	1561	True
workshops	0.05084745762711865	206	218	True
shortcuts	0.05084745762711865	147	156	True
tweaking	0.05084745762711865	147	156	True
creeps	0.05084745762711865	265	280	True
stature	0.05084745762711865	88	94	True
organic	0.05084745762711865	560	590	True
abel	0.05084745762711865	88	94	True
detect	0.05080213903743316	344	363	True
waving	0.050746268656716415	305	322	True
graffiti	0.050724637681159424	108	115	True
campbell	0.050724637681159424	246	260	True
badger	0.050724637681159424	108	115	True
differs	0.050724637681159424	108	115	True
sticking	0.05071770334928229	1015	1068	True
huntsman	0.05063291139240506	49	53	True
mugs	0.05063291139240506	128	136	True
shear	0.05063291139240506	49	53	True
disloyal	0.05063291139240506	49	53	True
thematically	0.05063291139240506	49	53	True
prosperous	0.05063291139240506	207	219	True
annihilate	0.05063291139240506	49	53	True
ideas	0.0506046511627907	5345	5617	True
combination	0.05054759898904802	1157	1217	True
slides	0.05053191489361702	346	365	True
burp	0.050505050505050504	69	74	True
crusaders	0.050505050505050504	69	74	True
survives	0.050505050505050504	168	178	True
handed	0.050496688741721855	1178	1239	True
contenders	0.05045871559633028	188	199	True
buckets	0.05045871559633028	188	199	True
justifiable	0.05042016806722689	89	95	True
counting	0.05040871934604905	1438	1512	True
kindest	0.050314465408805034	129	137	True
unattractive	0.05027932960893855	149	158	True
co-workers	0.05025125628140704	169	179	True
buns	0.05025125628140704	169	179	True
clothing	0.050243111831442464	1204	1266	True
probable	0.0502283105022831	189	200	True
cotton	0.050200803212851405	468	493	True
eagerly	0.05019305019305019	229	242	True
crook	0.05019305019305019	229	242	True
jerry	0.05017921146953405	528	556	True
error	0.05006906077348066	2866	3011	True
dandruff	0.05	30	33	True
trot	0.05	70	75	True
pear	0.05	90	96	True
proportionally	0.05	30	33	True
solids	0.05	50	54	True
herds	0.05	30	33	True
blooded	0.05	90	96	True
turk	0.05	50	54	True
ane	0.05	30	33	True
flamed	0.05	50	54	True
cannibalism	0.05	50	54	True
eruption	0.05	50	54	True
dopey	0.05	50	54	True
sofia	0.05	90	96	True
dictates	0.05	110	117	True
vermin	0.05	70	75	True
rutherford	0.05	30	33	True
shoulders	0.049891540130151846	892	938	True
parks	0.049786628733997154	673	708	True
philip	0.049773755656108594	191	202	True
trainer	0.04975922953451043	593	624	True
flames	0.0497335701598579	533	561	True
cell	0.04970948999354422	1519	1596	True
eats	0.04970414201183432	815	857	True
ducking	0.049689440993788817	131	139	True
messed	0.04961832061068702	1542	1620	True
walter	0.04961832061068702	232	245	True
exploded	0.04961832061068702	232	245	True
macs	0.049586776859504134	91	97	True
switched	0.049573973663826494	1261	1325	True
customs	0.04956896551724138	434	457	True
instantly	0.04956463496316142	1463	1537	True
sometimes	0.0495523893582146	15832	16618	True
gets	0.04951879133286736	18569	19490	True
springer	0.04950495049504951	71	76	True
shepherd	0.04950495049504951	172	182	True
pointless	0.04941599281221923	1083	1138	True
shocks	0.04938271604938271	132	140	True
scrap	0.04938271604938271	375	395	True
rotating	0.04938271604938271	213	225	True
passes	0.04938271604938271	1428	1500	True
cramming	0.04938271604938271	51	55	True
gloucester	0.04938271604938271	51	55	True
defeat	0.04931714719271624	1288	1353	True
dream	0.04931038691565971	8163	8567	True
ridiculous	0.049281822684497274	4008	4207	True
depressed	0.0492676431424767	1472	1546	True
jets	0.0492676431424767	721	758	True
odor	0.04918032786885246	92	98	True
sheriffs	0.04918032786885246	31	34	True
skepticism	0.04918032786885246	92	98	True
fasted	0.04918032786885246	31	34	True
asss	0.04918032786885246	31	34	True
anima	0.04918032786885246	31	34	True
aas	0.04918032786885246	31	34	True
cmv	0.04918032786885246	31	34	True
snout	0.04918032786885246	31	34	True
overcooked	0.04918032786885246	31	34	True
paltry	0.04918032786885246	31	34	True
reactivated	0.04918032786885246	31	34	True
mo	0.0491480996068152	1496	1571	True
so	0.04909511670372982	331836	348129	True
table	0.04903347477604903	4212	4420	True
apologising	0.049019607843137254	72	77	True
quantify	0.049019607843137254	72	77	True
spills	0.049019607843137254	72	77	True
desirable	0.04897959183673469	215	227	True
maintains	0.04895104895104895	113	120	True
now	0.04880074915418076	132386	138848	True
barbell	0.04878048780487805	52	56	True
gaff	0.04878048780487805	52	56	True
edition	0.04878048780487805	1651	1733	True
dolt	0.04878048780487805	52	56	True
honoured	0.04878048780487805	175	185	True
magnolia	0.04878048780487805	52	56	True
arsenal	0.04870420017873101	2208	2317	True
effect	0.0486796785304248	4325	4537	True
street	0.04866625941763388	4881	5120	True
behaves	0.04861111111111111	114	121	True
emerges	0.04854368932038835	73	78	True
succumb	0.04854368932038835	73	78	True
pupil	0.04854368932038835	73	78	True
glove	0.04854368932038835	279	294	True
estimation	0.04854368932038835	73	78	True
raja	0.04854368932038835	73	78	True
exterior	0.048484848484848485	135	143	True
bothered	0.048464163822525594	1435	1506	True
fringes	0.04838709677419355	32	35	True
babys	0.04838709677419355	32	35	True
devalued	0.04838709677419355	32	35	True
brady	0.04838709677419355	838	880	True
enlisting	0.04838709677419355	32	35	True
nightmarish	0.04838709677419355	32	35	True
coattails	0.04838709677419355	32	35	True
unlicensed	0.04838709677419355	32	35	True
tricks	0.04838709677419355	714	750	True
playmakers	0.04838709677419355	32	35	True
tornados	0.04838709677419355	32	35	True
humanities	0.04838709677419355	94	100	True
swollen	0.048327137546468404	239	252	True
around	0.048314606741573035	40020	41955	True
falls	0.04830649639089395	1771	1858	True
charm	0.04830053667262969	529	556	True
apparent	0.04830053667262969	529	556	True
wore	0.048287971905179985	1109	1164	True
tables	0.048265460030165915	633	665	True
reagan	0.048223350253807105	364	383	True
nickel	0.04819277108433735	136	144	True
personalised	0.04819277108433735	53	57	True
malfunctioning	0.04819277108433735	53	57	True
coffers	0.04819277108433735	53	57	True
adventuring	0.04819277108433735	53	57	True
suicide	0.04809200209095661	1883	1975	True
shipments	0.04807692307692308	74	79	True
shortcut	0.04807692307692308	178	188	True
australian	0.04805725971370143	948	995	True
explosion	0.04801670146137787	449	472	True
budget	0.04795677136102668	2931	3073	True
killing	0.047953216374269005	5100	5346	True
sheltered	0.04794520547945205	116	123	True
rushes	0.04794520547945205	116	123	True
joked	0.04790419161676647	137	145	True
mt	0.04788213627992634	513	539	True
hints	0.04784688995215311	388	408	True
calorie	0.04779411764705882	242	255	True
hype	0.047746541722445336	2211	2318	True
pocket	0.04772599663110612	1751	1836	True
knockoff	0.047619047619047616	54	58	True
birdie	0.047619047619047616	75	80	True
heartiest	0.047619047619047616	33	36	True
contradicted	0.047619047619047616	54	58	True
thwarted	0.047619047619047616	33	36	True
sensational	0.047619047619047616	138	146	True
adamantly	0.047619047619047616	33	36	True
quay	0.047619047619047616	33	36	True
booties	0.047619047619047616	33	36	True
everest	0.047619047619047616	75	80	True
spade	0.047619047619047616	96	102	True
workaholic	0.047619047619047616	33	36	True
backfires	0.047619047619047616	33	36	True
doubleheader	0.047619047619047616	33	36	True
stationery	0.047619047619047616	33	36	True
stylistic	0.047619047619047616	33	36	True
digested	0.047619047619047616	33	36	True
sparking	0.047619047619047616	54	58	True
conspire	0.047619047619047616	33	36	True
wills	0.047619047619047616	75	80	True
satisfies	0.047619047619047616	54	58	True
alienating	0.047619047619047616	75	80	True
subset	0.047619047619047616	117	124	True
mightily	0.047619047619047616	33	36	True
disgustingly	0.047619047619047616	75	80	True
preachy	0.047619047619047616	33	36	True
seared	0.047619047619047616	33	36	True
mississippi	0.04744525547445255	244	257	True
time	0.047443954338601775	143023	149810	True
reservations	0.04743083003952569	223	235	True
hurt	0.04742268041237113	8215	8606	True
upright	0.04739336492890995	181	191	True
yummy	0.04738154613466334	371	390	True
cocktail	0.0473186119873817	287	302	True
crucified	0.047244094488188976	97	103	True
resembling	0.047244094488188976	97	103	True
dug	0.0471976401179941	309	325	True
wire	0.047193877551020405	754	791	True
welding	0.04716981132075472	76	81	True
frontal	0.04716981132075472	76	81	True
floppy	0.04716981132075472	76	81	True
rods	0.04716981132075472	76	81	True
assembled	0.047058823529411764	140	148	True
overdone	0.047058823529411764	55	59	True
blanc	0.047058823529411764	55	59	True
mapping	0.047058823529411764	140	148	True
seemingly	0.04704301075268817	714	749	True
spelled	0.04699738903394256	353	371	True
essence	0.046992481203007516	502	527	True
cruiser	0.04697986577181208	119	126	True
dinosaur	0.04697986577181208	268	282	True
disturbed	0.04697986577181208	268	282	True
cancels	0.04697986577181208	119	126	True
scar	0.04696132596685083	332	349	True
noah	0.046948356807511735	396	416	True
tight	0.04692632566870014	2101	2201	True
session	0.04690297171500179	2763	2894	True
bakes	0.046875	34	37	True
pixies	0.046875	34	37	True
indulged	0.046875	34	37	True
prying	0.046875	34	37	True
rekindle	0.046875	34	37	True
flanking	0.046875	34	37	True
optometrist	0.046875	34	37	True
assuredly	0.046875	34	37	True
engine	0.04681404421326398	1508	1580	True
setback	0.04672897196261682	77	82	True
carving	0.04672897196261682	77	82	True
trash	0.04672447013487476	4122	4316	True
ang	0.046632124352331605	1128	1182	True
afterwards	0.04652936689549962	1281	1342	True
gray	0.046511627906976744	701	735	True
lured	0.046511627906976744	56	60	True
allure	0.046511627906976744	56	60	True
stacking	0.046511627906976744	228	240	True
shitless	0.046511627906976744	56	60	True
outburst	0.046511627906976744	56	60	True
rusted	0.046511627906976744	56	60	True
hunters	0.046511627906976744	400	420	True
cigarettes	0.046511627906976744	443	465	True
delicious	0.046475600309837335	1261	1321	True
faults	0.04642857142857143	250	263	True
aiming	0.04636785162287481	617	647	True
irreplaceable	0.046296296296296294	78	83	True
expansive	0.046296296296296294	78	83	True
baggage	0.0462046204620462	273	287	True
iced	0.0462046204620462	273	287	True
smitten	0.046153846153846156	35	38	True
stoners	0.046153846153846156	35	38	True
substantiate	0.046153846153846156	35	38	True
watercolor	0.046153846153846156	35	38	True
coupled	0.046153846153846156	230	242	True
marlin	0.046153846153846156	35	38	True
shooters	0.046153846153846156	360	378	True
judged	0.046065259117082535	491	515	True
goggles	0.046052631578947366	122	129	True
house	0.046047327737468585	21057	22028	True
devices	0.046037735849056606	1295	1356	True
weight	0.04601914070454083	4881	5107	True
flagrant	0.04597701149425287	57	61	True
nobles	0.04597701149425287	57	61	True
pesky	0.04597701149425287	144	152	True
donkeys	0.04597701149425287	57	61	True
reluctance	0.04597701149425287	57	61	True
sinner	0.04597701149425287	144	152	True
salesman	0.04597701149425287	144	152	True
ship	0.045973884657236126	3646	3815	True
terrible	0.04596673224825613	5561	5818	True
pranks	0.045871559633027525	79	84	True
delayed	0.045871559633027525	1060	1110	True
overtly	0.045871559633027525	79	84	True
stroller	0.045871559633027525	79	84	True
plaque	0.045871559633027525	79	84	True
corinthians	0.045871559633027525	188	198	True
burr	0.045871559633027525	79	84	True
coloring	0.04583333333333333	210	221	True
few	0.04582490447291526	35562	37193	True
ness	0.04580152671755725	101	107	True
stimulate	0.04580152671755725	101	107	True
discussion	0.04579460439809567	4381	4583	True
brooks	0.045774647887323945	254	267	True
near	0.045740892906053134	7272	7606	True
stuff	0.04570708249684859	21389	22368	True
brits	0.0456989247311828	342	359	True
customize	0.04568527918781726	167	176	True
moving	0.045495093666369314	6696	7002	True
clings	0.045454545454545456	36	39	True
pragmatism	0.045454545454545456	36	39	True
silos	0.045454545454545456	36	39	True
stereotyped	0.045454545454545456	36	39	True
imperfect	0.045454545454545456	146	154	True
vanished	0.045454545454545456	168	177	True
goofball	0.045454545454545456	36	39	True
amuses	0.045454545454545456	36	39	True
tactile	0.045454545454545456	36	39	True
princess	0.04534212695795548	1183	1238	True
purge	0.045307443365695796	279	293	True
rebuilding	0.04529616724738676	257	270	True
escapes	0.04519774011299435	147	155	True
jogging	0.04519774011299435	147	155	True
listening	0.04518859703722146	8003	8366	True
decreases	0.04516129032258064	125	132	True
cleanup	0.04516129032258064	125	132	True
uses	0.045144045144045145	3337	3489	True
baltimore	0.04509283819628647	347	364	True
ramadan	0.045081967213114756	214	225	True
foreshadowing	0.04504504504504504	81	86	True
rope	0.044989775051124746	459	481	True
receptors	0.0449438202247191	59	63	True
asparagus	0.0449438202247191	59	63	True
mead	0.0449438202247191	59	63	True
nationals	0.0449438202247191	326	342	True
flaw	0.0449438202247191	326	342	True
asked	0.04492929292929293	12345	12901	True
delegate	0.04487179487179487	126	133	True
commence	0.04487179487179487	126	133	True
amelia	0.04487179487179487	126	133	True
davies	0.04487179487179487	126	133	True
components	0.044802867383512544	528	553	True
tithe	0.04477611940298507	37	40	True
penalize	0.04477611940298507	37	40	True
sorely	0.04477611940298507	104	110	True
fouling	0.04477611940298507	37	40	True
argentinian	0.04477611940298507	37	40	True
exonerate	0.04477611940298507	37	40	True
pocketed	0.04477611940298507	37	40	True
reuniting	0.04477611940298507	37	40	True
delving	0.04477611940298507	37	40	True
deployments	0.04477611940298507	37	40	True
absorbing	0.04477611940298507	104	110	True
canal	0.044715447154471545	216	227	True
bloods	0.044642857142857144	82	87	True
squeaky	0.044642857142857144	82	87	True
kit	0.04454787234042553	1474	1541	True
bags	0.044529262086514	1542	1612	True
eliminated	0.04449648711943794	397	416	True
slot	0.04446460980036298	1072	1121	True
widows	0.044444444444444446	60	64	True
palpable	0.044444444444444446	60	64	True
resets	0.044444444444444446	150	158	True
assistants	0.044444444444444446	105	111	True
boxer	0.044444444444444446	195	205	True
texan	0.04424778761061947	83	88	True
nominations	0.04424778761061947	196	206	True
alternating	0.04424778761061947	83	88	True
ex	0.044224068614312516	3701	3866	True
brother	0.04417670682730924	7440	7770	True
middlemen	0.04411764705882353	38	41	True
spurred	0.04411764705882353	38	41	True
stimulant	0.04411764705882353	38	41	True
uncontrollably	0.04411764705882353	106	112	True
duelist	0.04411764705882353	38	41	True
claustrophobic	0.04411764705882353	38	41	True
commentaries	0.04411764705882353	38	41	True
soprano	0.04411764705882353	38	41	True
diners	0.04411764705882353	38	41	True
gratuitous	0.04411764705882353	38	41	True
inefficient	0.04411764705882353	174	183	True
poetry	0.04403409090909091	674	705	True
factor	0.04402861860209136	1787	1867	True
magical	0.043993231810490696	1152	1204	True
closest	0.04399057344854674	1243	1299	True
fixing	0.04396728016359918	948	991	True
renegade	0.04395604395604396	61	65	True
hos	0.04395604395604396	61	65	True
linguistics	0.04395604395604396	61	65	True
obstructed	0.04395604395604396	61	65	True
setups	0.04395604395604396	152	160	True
embarrassingly	0.04395604395604396	61	65	True
placing	0.043912175648702596	471	493	True
guns	0.043886198547215496	3274	3419	True
underdogs	0.043859649122807015	84	89	True
atrocity	0.043859649122807015	84	89	True
orphans	0.043859649122807015	84	89	True
stiff	0.043859649122807015	312	327	True
formal	0.04384485666104553	563	589	True
machine	0.04376574307304786	3146	3285	True
stuffed	0.0437375745526839	473	495	True
haircut	0.043697478991596636	565	591	True
league	0.043628454452405326	7786	8127	True
cargo	0.04361370716510903	291	305	True
interface	0.04356435643564356	475	497	True
endorses	0.043478260869565216	62	66	True
pomegranate	0.043478260869565216	39	42	True
outsold	0.043478260869565216	39	42	True
cravings	0.043478260869565216	177	186	True
mitigated	0.043478260869565216	39	42	True
shaky	0.043478260869565216	200	210	True
awfully	0.043478260869565216	177	186	True
wreak	0.043478260869565216	39	42	True
optimally	0.043478260869565216	39	42	True
supes	0.043478260869565216	39	42	True
frosting	0.043478260869565216	62	66	True
diffuser	0.043478260869565216	39	42	True
harbor	0.043478260869565216	246	258	True
begins	0.04330963154492566	1517	1584	True
phony	0.04329004329004329	201	211	True
hearing	0.04328121459324723	4383	4574	True
cricket	0.04326530612244898	1195	1248	True
ratings	0.043237250554323724	872	911	True
slab	0.04316546762589928	109	115	True
thomas	0.04311073541842773	1153	1204	True
wrenching	0.04310344827586207	86	91	True
percentile	0.04310344827586207	86	91	True
axe	0.04310344827586207	434	454	True
channeling	0.04310344827586207	86	91	True
guy	0.04301662893278164	25588	26690	True
swimmer	0.043010752688172046	63	67	True
poodle	0.043010752688172046	63	67	True
internships	0.04294478527607362	133	140	True
choked	0.04294478527607362	296	310	True
tear	0.042866711319490956	1463	1527	True
blistering	0.04285714285714286	40	43	True
uptime	0.04285714285714286	40	43	True
coastline	0.04285714285714286	40	43	True
veggie	0.04285714285714286	180	189	True
bali	0.04285714285714286	110	116	True
baghdad	0.04285714285714286	40	43	True
cinema	0.042735042735042736	672	702	True
whipped	0.042682926829268296	298	312	True
light	0.042631789137380194	9986	10413	True
disconnected	0.042606516290726815	369	386	True
autumn	0.042600896860986545	416	435	True
longtime	0.0425531914893617	111	117	True
faceless	0.0425531914893617	111	117	True
stagger	0.0425531914893617	64	68	True
entice	0.0425531914893617	64	68	True
betray	0.04245283018867924	182	191	True
subsidy	0.04242424242424243	135	142	True
upset	0.042421235425452744	4001	4172	True
graphical	0.0423728813559322	88	93	True
infamy	0.04225352112676056	41	44	True
thirdly	0.04225352112676056	41	44	True
desensitized	0.04225352112676056	41	44	True
xavier	0.04225352112676056	112	118	True
transferable	0.04225352112676056	41	44	True
pecking	0.04225352112676056	41	44	True
bury	0.04222648752399232	491	513	True
booming	0.04216867469879518	136	143	True
interval	0.04216867469879518	136	143	True
porch	0.042134831460674156	326	341	True
wrecking	0.042105263157894736	160	168	True
inferior	0.042105263157894736	350	366	True
cushions	0.042105263157894736	65	69	True
exited	0.04201680672268908	208	218	True
gardner	0.04201680672268908	89	94	True
glucose	0.04201680672268908	89	94	True
tow	0.04198473282442748	232	243	True
resemblance	0.04195804195804196	113	119	True
suited	0.04194260485651214	423	442	True
conclude	0.041935483870967745	280	293	True
semantics	0.041916167664670656	137	144	True
unnatural	0.041884816753926704	161	169	True
shaved	0.04180064308681672	281	294	True
bluster	0.041666666666666664	42	45	True
puzzled	0.041666666666666664	90	95	True
blackmailed	0.041666666666666664	66	70	True
ballgame	0.041666666666666664	42	45	True
obtaining	0.041666666666666664	138	145	True
manus	0.041666666666666664	42	45	True
retrieved	0.041666666666666664	42	45	True
shutter	0.041666666666666664	90	95	True
trailed	0.041666666666666664	42	45	True
truest	0.041666666666666664	66	70	True
stirs	0.041666666666666664	42	45	True
rages	0.041666666666666664	42	45	True
unisex	0.041666666666666664	42	45	True
disgusts	0.041666666666666664	66	70	True
seeded	0.041666666666666664	66	70	True
haunted	0.04157043879907621	403	421	True
whatnot	0.04152249134948097	259	271	True
special	0.041507740632712585	8884	9254	True
fa	0.041505791505791506	1006	1049	True
orphan	0.04142011834319527	139	146	True
tracks	0.04137447405329593	1396	1455	True
preaching	0.041343669250646	357	373	True
broadcaster	0.04132231404958678	91	96	True
sabbath	0.04132231404958678	91	96	True
jasper	0.04132231404958678	91	96	True
surprisingly	0.04131054131054131	672	701	True
yellow	0.04130545639979602	1931	2012	True
laptops	0.04129793510324484	309	323	True
smoker	0.04128440366972477	188	197	True
lumber	0.041237113402061855	67	71	True
dictating	0.041237113402061855	67	71	True
swarm	0.041176470588235294	140	147	True
press	0.04114906832298137	3834	3993	True
hear	0.04111556942586813	20157	20987	True
solitary	0.0410958904109589	116	122	True
cipher	0.0410958904109589	43	46	True
devolution	0.0410958904109589	43	46	True
fugitive	0.0410958904109589	43	46	True
orally	0.0410958904109589	43	46	True
h	0.041073203047366676	2989	3113	True
meditation	0.04107142857142857	530	553	True
bit	0.04103912662363535	25068	26098	True
six	0.041020337814546705	2871	2990	True
allot	0.040983606557377046	92	97	True
iud	0.040983606557377046	92	97	True
laid	0.040977713874910136	1361	1418	True
throwing	0.040955631399317405	2900	3020	True
shines	0.040955631399317405	263	275	True
hits	0.04095029696780244	3169	3300	True
debated	0.04093567251461988	141	148	True
harry	0.04084365584198192	2957	3079	True
ignite	0.04081632653061224	117	123	True
rem	0.04081632653061224	117	123	True
deceitful	0.04081632653061224	68	72	True
apologetic	0.04081632653061224	68	72	True
nostrils	0.04081632653061224	68	72	True
parts	0.04066101326375299	4569	4756	True
journalistic	0.04065040650406504	93	98	True
sidebar	0.04061302681992337	1275	1328	True
showdown	0.04060913705583756	167	175	True
thumb	0.0406015037593985	635	662	True
gander	0.04054054054054054	44	47	True
rehash	0.04054054054054054	44	47	True
occupants	0.04054054054054054	44	47	True
rescue	0.04054054054054054	858	894	True
pink	0.04050871408384362	2093	2179	True
carries	0.040419161676646706	638	665	True
apologizes	0.04040404040404041	69	73	True
superintendent	0.04040404040404041	69	73	True
heat	0.04038870331005162	3263	3396	True
judge	0.04037940379403794	3660	3809	True
impressive	0.04037061548643282	1481	1542	True
promises	0.04036326942482341	961	1001	True
pricey	0.04035874439461883	193	202	True
tom	0.040347071583514096	2275	2368	True
ballistic	0.04032258064516129	94	99	True
suggests	0.04030226700251889	764	796	True
beck	0.040268456375838924	119	125	True
prostitution	0.040268456375838924	119	125	True
bitter	0.04024496937882765	1113	1159	True
pearls	0.040229885057471264	144	151	True
lease	0.040229885057471264	492	513	True
inviting	0.040169133192389	443	462	True
frequently	0.0400604686318972	1293	1346	True
hindering	0.04	45	48	True
smarts	0.04	70	74	True
outlier	0.04	120	126	True
physicist	0.04	45	48	True
insomniac	0.04	45	48	True
penetrate	0.04	95	100	True
curt	0.04	45	48	True
pestering	0.04	45	48	True
stockings	0.04	70	74	True
enlistment	0.04	45	48	True
taka	0.04	45	48	True
angelic	0.04	95	100	True
turntable	0.04	45	48	True
cartilage	0.04	45	48	True
circumcised	0.04	45	48	True
douglas	0.04	220	230	True
ezra	0.04	120	126	True
barter	0.04	45	48	True
specifics	0.04	270	282	True
dislocated	0.04	45	48	True
coyote	0.04	95	100	True
fermented	0.04	45	48	True
cheaper	0.03987730061349693	1926	2004	True
poking	0.03985507246376811	246	257	True
render	0.03978779840848806	347	362	True
mailbox	0.03977272727272727	146	153	True
clues	0.039755351681957186	297	310	True
crane	0.039735099337748346	121	127	True
chip	0.039723661485319514	1128	1174	True
flavours	0.03968253968253968	96	101	True
dusted	0.03968253968253968	96	101	True
mixture	0.039634146341463415	298	311	True
updated	0.0396260017809439	2216	2305	True
topping	0.039603960396039604	172	180	True
fussy	0.039603960396039604	71	75	True
pipes	0.039603960396039604	273	285	True
regain	0.039568345323741004	248	259	True
sport	0.03956043956043956	2245	2335	True
oregon	0.03951890034364261	552	575	True
sons	0.039473684210526314	882	918	True
aneurysm	0.039473684210526314	46	49	True
pulp	0.039473684210526314	122	128	True
cello	0.039473684210526314	46	49	True
admires	0.039473684210526314	46	49	True
cheerleader	0.039473684210526314	122	128	True
reflex	0.039473684210526314	122	128	True
amigos	0.039473684210526314	46	49	True
eliot	0.039473684210526314	46	49	True
on	0.03933138786370269	466010	484340	True
ward	0.03932584269662921	682	710	True
mountain	0.039317507418397624	1318	1371	True
sis	0.03930817610062893	1878	1953	True
restart	0.039301310043668124	657	684	True
speculate	0.0392156862745098	174	182	True
galactic	0.0392156862745098	123	129	True
kissed	0.0392156862745098	531	553	True
eyeball	0.0392156862745098	72	76	True
thieving	0.0392156862745098	72	76	True
vicinity	0.0392156862745098	123	129	True
wards	0.0392156862745098	174	182	True
exposition	0.0392156862745098	72	76	True
sinful	0.0392156862745098	123	129	True
belts	0.03914590747330961	251	262	True
crushing	0.0391304347826087	430	448	True
discovered	0.03904282115869018	1558	1620	True
nine	0.03901895206243032	867	902	True
rebecca	0.03900709219858156	252	263	True
spectacular	0.0389908256880734	406	423	True
skipping	0.03896103896103896	432	450	True
musa	0.03896103896103896	47	50	True
jive	0.03896103896103896	47	50	True
envelope	0.03896103896103896	201	210	True
un-american	0.03896103896103896	47	50	True
recaps	0.03896103896103896	47	50	True
sapiens	0.03896103896103896	47	50	True
mosque	0.03888888888888889	150	157	True
days	0.03888577304169004	32064	33312	True
wicked	0.038880248833592534	613	638	True
skunk	0.038834951456310676	73	77	True
transforms	0.038834951456310676	73	77	True
dust	0.038818565400843885	1155	1201	True
banana	0.03875968992248062	744	774	True
stamp	0.03875968992248062	357	372	True
sweden	0.03875968992248062	615	640	True
invent	0.03873239436619718	254	265	True
flashbacks	0.03869047619047619	306	319	True
faze	0.03867403314917127	151	158	True
victories	0.03864734299516908	177	185	True
decorations	0.03862660944206009	203	212	True
stinks	0.03861003861003861	229	239	True
damned	0.03859649122807018	540	562	True
watched	0.038495673396938095	8984	9331	True
virgin	0.038461538461538464	724	753	True
scented	0.038461538461538464	74	78	True
innocently	0.038461538461538464	48	51	True
sss	0.038461538461538464	48	51	True
vertigo	0.038461538461538464	74	78	True
hooters	0.038461538461538464	48	51	True
reinvent	0.038461538461538464	74	78	True
poof	0.038461538461538464	100	105	True
impossibly	0.038461538461538464	48	51	True
dogs	0.03844041735310269	3612	3752	True
forum	0.038317757009345796	1040	1081	True
bondage	0.03827751196172249	179	187	True
resembles	0.03825136612021858	153	160	True
wraith	0.03816793893129771	101	106	True
load	0.03815113719735877	2696	2800	True
torches	0.0380952380952381	75	79	True
dries	0.0380952380952381	75	79	True
anticipation	0.03806228373702422	259	270	True
performance	0.03797721367179692	4973	5163	True
retreat	0.0379746835443038	286	298	True
kayak	0.0379746835443038	49	52	True
sitcoms	0.0379746835443038	49	52	True
duel	0.0379746835443038	286	298	True
compositions	0.0379746835443038	49	52	True
erection	0.0379746835443038	128	134	True
outline	0.03793103448275862	260	271	True
